企业代号,销方单位代号,销方单位代号
E108,A04865,1
E108,A05052,1
E108,A05325,1
E108,A05562,1
E108,A06027,1
E108,A06264,1
E108,A06487,1
E108,A06608,1
E108,A06619,1
E108,A06828,1
E108,A07097,1
E108,A07116,1
E108,A07132,1
E108,A07176,1
E108,A07212,1
E108,A07242,1
E108,A07474,1
E108,A07519,1
E108,A07693,1
E108,A07921,1
E108,A07993,1
E108,A08531,1
E108,A08709,1
E108,A08806,1
E108,A09072,1
E108,A09424,1
E108,A10133,1
E108,A10557,1
E108,A11650,1
E108,A13197,1
E108,A13237,1
E108,A13571,1
E109,A06204,3
E109,A09184,2
E109,A04544,1
E109,A06232,1
E109,A06252,1
E109,A13410,1
E109,A13688,1
E11,A02872,262
E11,A06674,252
E11,A00370,177
E11,A04011,138
E11,A06470,109
E11,A12889,93
E11,A09173,80
E11,A08084,55
E11,A03889,48
E11,A12807,47
E11,A03679,46
E11,A04015,46
E11,A13116,46
E11,A04019,42
E11,A07495,37
E11,A13557,37
E11,A13655,34
E11,A01189,28
E11,A07721,27
E11,A04524,22
E11,A04523,21
E11,A04525,18
E11,A11679,18
E11,A02274,17
E11,A05891,17
E11,A11669,17
E11,A06453,16
E11,A07242,16
E11,A07921,15
E11,A11672,15
E11,A10956,14
E11,A10957,14
E11,A08232,13
E11,A09180,13
E11,A12854,13
E11,A00587,12
E11,A00297,11
E11,A00628,11
E11,A04537,11
E11,A05840,11
E11,A11663,11
E11,A02382,10
E11,A04022,10
E11,A04074,10
E11,A06038,10
E11,A12479,10
E11,A01205,9
E11,A04543,9
E11,A08686,9
E11,A09762,9
E11,A09920,9
E11,A11676,9
E11,A11678,9
E11,A11712,9
E11,A04018,8
E11,A00401,7
E11,A04539,7
E11,A11667,7
E11,A12827,7
E11,A01164,6
E11,A02585,6
E11,A03310,6
E11,A04531,6
E11,A05263,6
E11,A06725,6
E11,A06993,6
E11,A07555,6
E11,A09157,6
E11,A00359,5
E11,A01185,5
E11,A02008,5
E11,A02282,5
E11,A03824,5
E11,A04010,5
E11,A04013,5
E11,A04264,5
E11,A04527,5
E11,A04538,5
E11,A04540,5
E11,A06909,5
E11,A06922,5
E11,A09579,5
E11,A13197,5
E11,A00732,4
E11,A01195,4
E11,A01196,4
E11,A01996,4
E11,A02752,4
E11,A03132,4
E11,A03840,4
E11,A03920,4
E11,A04256,4
E11,A04258,4
E11,A04262,4
E11,A05296,4
E11,A07116,4
E11,A08327,4
E11,A08521,4
E11,A09195,4
E11,A10580,4
E11,A10668,4
E11,A11106,4
E11,A11896,4
E11,A13415,4
E11,A00609,3
E11,A00775,3
E11,A01324,3
E11,A02397,3
E11,A02832,3
E11,A02948,3
E11,A02954,3
E11,A03628,3
E11,A03696,3
E11,A03715,3
E11,A03811,3
E11,A03845,3
E11,A03962,3
E11,A04023,3
E11,A04255,3
E11,A04257,3
E11,A04280,3
E11,A04335,3
E11,A04442,3
E11,A04526,3
E11,A04533,3
E11,A04541,3
E11,A04542,3
E11,A05953,3
E11,A06101,3
E11,A06941,3
E11,A07007,3
E11,A07567,3
E11,A07788,3
E11,A08027,3
E11,A08129,3
E11,A08206,3
E11,A08431,3
E11,A08657,3
E11,A09184,3
E11,A11067,3
E11,A11664,3
E11,A11680,3
E11,A11681,3
E11,A12604,3
E11,A12852,3
E11,A13538,3
E11,A00157,2
E11,A00217,2
E11,A00281,2
E11,A00402,2
E11,A00404,2
E11,A00534,2
E11,A00599,2
E11,A00730,2
E11,A00733,2
E11,A00739,2
E11,A00883,2
E11,A00927,2
E11,A00930,2
E11,A01162,2
E11,A01323,2
E11,A01332,2
E11,A02251,2
E11,A02398,2
E11,A02474,2
E11,A02511,2
E11,A02718,2
E11,A02819,2
E11,A02956,2
E11,A03274,2
E11,A03282,2
E11,A03727,2
E11,A03964,2
E11,A03965,2
E11,A04008,2
E11,A04025,2
E11,A04029,2
E11,A04107,2
E11,A04259,2
E11,A04261,2
E11,A04263,2
E11,A04265,2
E11,A04441,2
E11,A04528,2
E11,A04584,2
E11,A05240,2
E11,A05785,2
E11,A05841,2
E11,A05954,2
E11,A06204,2
E11,A06275,2
E11,A06541,2
E11,A06869,2
E11,A06959,2
E11,A06995,2
E11,A07419,2
E11,A07445,2
E11,A07528,2
E11,A07813,2
E11,A07896,2
E11,A08173,2
E11,A08360,2
E11,A08973,2
E11,A09001,2
E11,A09076,2
E11,A09269,2
E11,A09370,2
E11,A09522,2
E11,A09798,2
E11,A09831,2
E11,A09892,2
E11,A09903,2
E11,A09907,2
E11,A10006,2
E11,A10916,2
E11,A11611,2
E11,A11670,2
E11,A11675,2
E11,A11677,2
E11,A11856,2
E11,A12272,2
E11,A12296,2
E11,A12600,2
E11,A12638,2
E11,A12820,2
E11,A12824,2
E11,A12844,2
E11,A12850,2
E11,A12886,2
E11,A12903,2
E11,A13124,2
E11,A13128,2
E11,A13157,2
E11,A13692,2
E11,A00076,1
E11,A00090,1
E11,A00106,1
E11,A00191,1
E11,A00312,1
E11,A00478,1
E11,A00480,1
E11,A00542,1
E11,A00612,1
E11,A00614,1
E11,A00619,1
E11,A00620,1
E11,A00629,1
E11,A00636,1
E11,A00637,1
E11,A00679,1
E11,A00727,1
E11,A00734,1
E11,A00735,1
E11,A00768,1
E11,A00776,1
E11,A00816,1
E11,A00884,1
E11,A00886,1
E11,A00905,1
E11,A01005,1
E11,A01037,1
E11,A01163,1
E11,A01179,1
E11,A01180,1
E11,A01186,1
E11,A01188,1
E11,A01193,1
E11,A01197,1
E11,A01294,1
E11,A01335,1
E11,A01511,1
E11,A01548,1
E11,A01603,1
E11,A01605,1
E11,A01628,1
E11,A01669,1
E11,A02027,1
E11,A02036,1
E11,A02038,1
E11,A02054,1
E11,A02168,1
E11,A02214,1
E11,A02240,1
E11,A02249,1
E11,A02605,1
E11,A02827,1
E11,A02980,1
E11,A02982,1
E11,A02993,1
E11,A03030,1
E11,A03210,1
E11,A03218,1
E11,A03317,1
E11,A03318,1
E11,A03321,1
E11,A03426,1
E11,A03459,1
E11,A03460,1
E11,A03503,1
E11,A03673,1
E11,A03685,1
E11,A03740,1
E11,A03796,1
E11,A03968,1
E11,A03969,1
E11,A03986,1
E11,A04021,1
E11,A04026,1
E11,A04027,1
E11,A04028,1
E11,A04030,1
E11,A04032,1
E11,A04033,1
E11,A04034,1
E11,A04073,1
E11,A04082,1
E11,A04106,1
E11,A04224,1
E11,A04253,1
E11,A04254,1
E11,A04260,1
E11,A04266,1
E11,A04283,1
E11,A04285,1
E11,A04310,1
E11,A04440,1
E11,A04529,1
E11,A04530,1
E11,A04532,1
E11,A04534,1
E11,A04535,1
E11,A04536,1
E11,A04636,1
E11,A04902,1
E11,A05034,1
E11,A05086,1
E11,A05242,1
E11,A05262,1
E11,A05323,1
E11,A05344,1
E11,A05712,1
E11,A05753,1
E11,A05814,1
E11,A05885,1
E11,A05963,1
E11,A05994,1
E11,A06117,1
E11,A06258,1
E11,A06266,1
E11,A06287,1
E11,A06312,1
E11,A06334,1
E11,A06372,1
E11,A06374,1
E11,A06416,1
E11,A06437,1
E11,A06451,1
E11,A06482,1
E11,A06516,1
E11,A06549,1
E11,A06665,1
E11,A06753,1
E11,A06923,1
E11,A06926,1
E11,A07012,1
E11,A07079,1
E11,A07157,1
E11,A07260,1
E11,A07302,1
E11,A07333,1
E11,A07368,1
E11,A07386,1
E11,A07451,1
E11,A07459,1
E11,A07481,1
E11,A07491,1
E11,A07511,1
E11,A07512,1
E11,A07582,1
E11,A07702,1
E11,A07776,1
E11,A07792,1
E11,A07808,1
E11,A07815,1
E11,A07837,1
E11,A07973,1
E11,A08005,1
E11,A08105,1
E11,A08155,1
E11,A08178,1
E11,A08185,1
E11,A08459,1
E11,A08461,1
E11,A08491,1
E11,A08568,1
E11,A08781,1
E11,A08870,1
E11,A08890,1
E11,A08943,1
E11,A08975,1
E11,A09005,1
E11,A09049,1
E11,A09147,1
E11,A09163,1
E11,A09217,1
E11,A09303,1
E11,A09371,1
E11,A09384,1
E11,A09415,1
E11,A09583,1
E11,A09596,1
E11,A09729,1
E11,A09754,1
E11,A09867,1
E11,A09908,1
E11,A09919,1
E11,A09929,1
E11,A09959,1
E11,A10032,1
E11,A10063,1
E11,A10126,1
E11,A10133,1
E11,A10230,1
E11,A10269,1
E11,A10271,1
E11,A10515,1
E11,A10562,1
E11,A10567,1
E11,A10698,1
E11,A10785,1
E11,A10815,1
E11,A10823,1
E11,A11006,1
E11,A11098,1
E11,A11105,1
E11,A11290,1
E11,A11319,1
E11,A11359,1
E11,A11665,1
E11,A11666,1
E11,A11668,1
E11,A11671,1
E11,A11673,1
E11,A11674,1
E11,A11854,1
E11,A11855,1
E11,A12173,1
E11,A12187,1
E11,A12219,1
E11,A12295,1
E11,A12626,1
E11,A12655,1
E11,A12791,1
E11,A12826,1
E11,A12832,1
E11,A12855,1
E11,A12863,1
E11,A12873,1
E11,A12937,1
E11,A13130,1
E11,A13147,1
E11,A13443,1
E11,A13500,1
E11,A13656,1
E11,A13670,1
E11,A13698,1
E11,A13829,1
E110,A03290,3
E111,A09516,32
E111,A03889,14
E111,A07758,12
E111,A00370,11
E111,A06304,11
E111,A06509,11
E111,A02669,8
E111,A06204,7
E111,A07134,7
E111,A06275,6
E111,A03028,5
E111,A06848,5
E111,A08550,5
E111,A08813,5
E111,A08964,5
E111,A09064,5
E111,A03735,4
E111,A06255,4
E111,A07776,4
E111,A08648,4
E111,A09920,4
E111,A13197,4
E111,A13655,4
E111,A02541,3
E111,A03420,3
E111,A06470,3
E111,A06610,3
E111,A07138,3
E111,A07242,3
E111,A08029,3
E111,A09475,3
E111,A00075,2
E111,A00327,2
E111,A03132,2
E111,A03626,2
E111,A06688,2
E111,A06763,2
E111,A07337,2
E111,A07635,2
E111,A08199,2
E111,A09274,2
E111,A13686,2
E111,A13702,2
E111,A00297,1
E111,A01069,1
E111,A02246,1
E111,A02272,1
E111,A02282,1
E111,A02491,1
E111,A03310,1
E111,A03553,1
E111,A03645,1
E111,A05392,1
E111,A06223,1
E111,A06232,1
E111,A06266,1
E111,A06279,1
E111,A06372,1
E111,A06418,1
E111,A06683,1
E111,A06691,1
E111,A06747,1
E111,A06748,1
E111,A06813,1
E111,A07037,1
E111,A07116,1
E111,A07176,1
E111,A07255,1
E111,A07333,1
E111,A07445,1
E111,A07655,1
E111,A07756,1
E111,A08077,1
E111,A08115,1
E111,A08129,1
E111,A08315,1
E111,A08367,1
E111,A08507,1
E111,A08515,1
E111,A08584,1
E111,A08586,1
E111,A08652,1
E111,A08685,1
E111,A08729,1
E111,A09033,1
E111,A09089,1
E111,A09252,1
E111,A09271,1
E111,A09330,1
E111,A09384,1
E111,A09656,1
E111,A09712,1
E111,A11101,1
E111,A12182,1
E111,A13230,1
E111,A13694,1
E112,A07242,35
E112,A09195,11
E112,A09222,10
E112,A07313,8
E112,A09246,5
E112,A03666,4
E112,A10307,4
E112,A09150,3
E112,A09362,3
E112,A00294,2
E112,A00327,2
E112,A03626,2
E112,A06386,2
E112,A08428,2
E112,A08850,2
E112,A09901,2
E112,A07213,1
E112,A07368,1
E112,A07577,1
E112,A07909,1
E112,A08540,1
E112,A08561,1
E112,A09199,1
E112,A13958,1
E112,A13959,1
E113,A00785,14
E113,A06970,14
E113,A07219,9
E113,A09546,8
E113,A09085,7
E113,A02723,5
E113,A03889,5
E113,A08906,4
E113,A07516,3
E113,A00370,2
E113,A01535,2
E113,A02375,2
E113,A02982,2
E113,A03626,2
E113,A03630,2
E113,A08107,2
E113,A09590,2
E113,A12117,2
E113,A00543,1
E113,A00623,1
E113,A00678,1
E113,A01482,1
E113,A01603,1
E113,A02274,1
E113,A03310,1
E113,A03624,1
E113,A06204,1
E113,A07242,1
E113,A08973,1
E113,A09436,1
E113,A09539,1
E113,A09598,1
E113,A09599,1
E113,A11105,1
E113,A13197,1
E114,A00608,20
E114,A00370,11
E114,A08854,8
E114,A03173,7
E114,A07242,4
E114,A07368,4
E114,A10345,4
E114,A02832,3
E114,A07008,3
E114,A06389,2
E114,A02708,1
E114,A03626,1
E114,A07412,1
E114,A09005,1
E114,A09478,1
E114,A09794,1
E114,A10683,1
E114,A10788,1
E114,A13686,1
E114,A13960,1
E115,A03290,1
E115,A09184,1
E116,A07242,2
E116,A08856,2
E116,A03145,1
E116,A03624,1
E116,A03626,1
E116,A06117,1
E116,A10893,1
E116,A13197,1
E117,A07694,2
E117,A01290,1
E117,A13961,1
E118,A07445,17
E118,A08580,3
E118,A07521,2
E118,A09184,2
E118,A03318,1
E118,A03343,1
E118,A06821,1
E118,A07242,1
E118,A09677,1
E119,A03325,111
E119,A12815,85
E119,A02607,44
E119,A03069,22
E119,A02451,14
E119,A03530,10
E119,A02938,7
E119,A02661,5
E119,A03032,4
E119,A09184,4
E119,A03916,2
E119,A07242,2
E119,A02303,1
E119,A02625,1
E119,A02665,1
E119,A03518,1
E119,A08865,1
E12,A07555,145
E12,A03889,114
E12,A00370,73
E12,A12266,59
E12,A13655,54
E12,A12253,43
E12,A06416,37
E12,A06361,36
E12,A00386,34
E12,A04457,31
E12,A05359,30
E12,A06470,30
E12,A10917,30
E12,A00356,29
E12,A12254,26
E12,A00497,20
E12,A00371,19
E12,A00500,17
E12,A04708,17
E12,A09525,17
E12,A00737,16
E12,A00876,16
E12,A01979,15
E12,A06761,15
E12,A00910,14
E12,A04015,12
E12,A03431,11
E12,A04011,11
E12,A07459,11
E12,A09198,11
E12,A06928,10
E12,A10956,10
E12,A06995,9
E12,A08927,9
E12,A09294,9
E12,A09491,9
E12,A12286,9
E12,A01229,8
E12,A02282,8
E12,A03310,8
E12,A05891,8
E12,A08375,8
E12,A13106,8
E12,A13197,8
E12,A06204,7
E12,A07420,7
E12,A07731,7
E12,A08686,7
E12,A08703,7
E12,A09957,7
E12,A12264,7
E12,A12889,7
E12,A01205,6
E12,A02008,6
E12,A02382,6
E12,A04800,6
E12,A06310,6
E12,A07242,6
E12,A08530,6
E12,A08943,6
E12,A09202,6
E12,A12292,6
E12,A13557,6
E12,A02395,5
E12,A05092,5
E12,A05771,5
E12,A07368,5
E12,A08740,5
E12,A09418,5
E12,A09920,5
E12,A09948,5
E12,A12270,5
E12,A13116,5
E12,A00623,4
E12,A00695,4
E12,A01344,4
E12,A01351,4
E12,A01358,4
E12,A01362,4
E12,A02357,4
E12,A02634,4
E12,A03624,4
E12,A04094,4
E12,A05088,4
E12,A06681,4
E12,A07445,4
E12,A07654,4
E12,A08121,4
E12,A08415,4
E12,A12244,4
E12,A12265,4
E12,A13157,4
E12,A13686,4
E12,A00495,3
E12,A01270,3
E12,A01347,3
E12,A01361,3
E12,A02090,3
E12,A02394,3
E12,A02997,3
E12,A04021,3
E12,A04045,3
E12,A04059,3
E12,A06386,3
E12,A06669,3
E12,A07001,3
E12,A07107,3
E12,A07313,3
E12,A07485,3
E12,A07518,3
E12,A07656,3
E12,A08104,3
E12,A08260,3
E12,A08622,3
E12,A08919,3
E12,A09227,3
E12,A10101,3
E12,A10125,3
E12,A12263,3
E12,A13702,3
E12,A00123,2
E12,A00255,2
E12,A00297,2
E12,A00327,2
E12,A00363,2
E12,A00498,2
E12,A00887,2
E12,A01210,2
E12,A01321,2
E12,A01343,2
E12,A01345,2
E12,A01346,2
E12,A01352,2
E12,A01354,2
E12,A02339,2
E12,A02367,2
E12,A02626,2
E12,A02763,2
E12,A02812,2
E12,A02827,2
E12,A03164,2
E12,A03626,2
E12,A03673,2
E12,A04018,2
E12,A04060,2
E12,A04635,2
E12,A04797,2
E12,A04831,2
E12,A04887,2
E12,A04949,2
E12,A05087,2
E12,A06342,2
E12,A06354,2
E12,A06422,2
E12,A06516,2
E12,A06600,2
E12,A06744,2
E12,A06829,2
E12,A06843,2
E12,A06860,2
E12,A06920,2
E12,A06944,2
E12,A07012,2
E12,A07073,2
E12,A07312,2
E12,A07567,2
E12,A07586,2
E12,A07652,2
E12,A07681,2
E12,A07739,2
E12,A07758,2
E12,A07808,2
E12,A07896,2
E12,A08011,2
E12,A08228,2
E12,A08317,2
E12,A08378,2
E12,A08395,2
E12,A09029,2
E12,A09182,2
E12,A09238,2
E12,A09242,2
E12,A09252,2
E12,A09631,2
E12,A09656,2
E12,A09880,2
E12,A09883,2
E12,A09936,2
E12,A10448,2
E12,A10484,2
E12,A10567,2
E12,A11884,2
E12,A13151,2
E12,A13696,2
E12,A00132,1
E12,A00143,1
E12,A00162,1
E12,A00246,1
E12,A00487,1
E12,A00496,1
E12,A00499,1
E12,A00501,1
E12,A00504,1
E12,A00541,1
E12,A00543,1
E12,A00544,1
E12,A00676,1
E12,A00886,1
E12,A00920,1
E12,A00921,1
E12,A00934,1
E12,A01226,1
E12,A01267,1
E12,A01301,1
E12,A01348,1
E12,A01349,1
E12,A01350,1
E12,A01353,1
E12,A01355,1
E12,A01356,1
E12,A01357,1
E12,A01359,1
E12,A01360,1
E12,A01466,1
E12,A01516,1
E12,A01529,1
E12,A01603,1
E12,A01980,1
E12,A01982,1
E12,A01987,1
E12,A02005,1
E12,A02025,1
E12,A02035,1
E12,A02044,1
E12,A02054,1
E12,A02148,1
E12,A02184,1
E12,A02272,1
E12,A02274,1
E12,A02331,1
E12,A02447,1
E12,A02522,1
E12,A02579,1
E12,A02660,1
E12,A02759,1
E12,A02962,1
E12,A03009,1
E12,A03124,1
E12,A03141,1
E12,A03152,1
E12,A03254,1
E12,A03325,1
E12,A03477,1
E12,A03500,1
E12,A03664,1
E12,A03679,1
E12,A03720,1
E12,A03795,1
E12,A03804,1
E12,A03945,1
E12,A03986,1
E12,A04017,1
E12,A04364,1
E12,A04560,1
E12,A04575,1
E12,A04807,1
E12,A04814,1
E12,A04853,1
E12,A04948,1
E12,A04951,1
E12,A04960,1
E12,A05089,1
E12,A05090,1
E12,A05091,1
E12,A05545,1
E12,A05860,1
E12,A05861,1
E12,A05963,1
E12,A06331,1
E12,A06347,1
E12,A06377,1
E12,A06392,1
E12,A06393,1
E12,A06437,1
E12,A06451,1
E12,A06474,1
E12,A06478,1
E12,A06483,1
E12,A06539,1
E12,A06547,1
E12,A06566,1
E12,A06578,1
E12,A06720,1
E12,A06745,1
E12,A06748,1
E12,A06771,1
E12,A06773,1
E12,A06790,1
E12,A06813,1
E12,A07003,1
E12,A07005,1
E12,A07048,1
E12,A07074,1
E12,A07120,1
E12,A07156,1
E12,A07174,1
E12,A07181,1
E12,A07244,1
E12,A07348,1
E12,A07365,1
E12,A07412,1
E12,A07559,1
E12,A07635,1
E12,A07690,1
E12,A07700,1
E12,A07754,1
E12,A07843,1
E12,A07905,1
E12,A07907,1
E12,A08015,1
E12,A08044,1
E12,A08071,1
E12,A08080,1
E12,A08097,1
E12,A08116,1
E12,A08156,1
E12,A08166,1
E12,A08212,1
E12,A08266,1
E12,A08277,1
E12,A08364,1
E12,A08412,1
E12,A08451,1
E12,A08504,1
E12,A08621,1
E12,A08685,1
E12,A08711,1
E12,A09030,1
E12,A09041,1
E12,A09050,1
E12,A09103,1
E12,A09112,1
E12,A09191,1
E12,A09243,1
E12,A09266,1
E12,A09287,1
E12,A09304,1
E12,A09377,1
E12,A09462,1
E12,A09524,1
E12,A09549,1
E12,A09619,1
E12,A09650,1
E12,A09800,1
E12,A09819,1
E12,A09830,1
E12,A09955,1
E12,A10063,1
E12,A10149,1
E12,A10470,1
E12,A10471,1
E12,A10498,1
E12,A10541,1
E12,A10568,1
E12,A10570,1
E12,A10596,1
E12,A10597,1
E12,A10618,1
E12,A10662,1
E12,A10992,1
E12,A11014,1
E12,A11093,1
E12,A11330,1
E12,A11362,1
E12,A11653,1
E12,A11878,1
E12,A12212,1
E12,A12233,1
E12,A12250,1
E12,A12267,1
E12,A12274,1
E12,A12284,1
E12,A12294,1
E12,A12314,1
E12,A12329,1
E12,A12723,1
E12,A13099,1
E12,A13235,1
E12,A13310,1
E12,A13555,1
E12,A13666,1
E12,A13670,1
E12,A13671,1
E12,A13685,1
E12,A13703,1
E120,A05891,16
E120,A00370,3
E120,A00748,2
E120,A09140,2
E120,A09184,2
E120,A00441,1
E120,A02282,1
E120,A03930,1
E120,A05904,1
E120,A06470,1
E120,A07242,1
E120,A07758,1
E120,A11284,1
E120,A12482,1
E120,A13247,1
E120,A13557,1
E121,A02612,24
E121,A08466,7
E121,A07132,6
E121,A07145,6
E121,A02274,1
E121,A02413,1
E121,A03624,1
E121,A03626,1
E121,A07242,1
E121,A09256,1
E121,A13962,1
E122,A03889,14
E122,A06044,4
E122,A00046,3
E122,A09184,3
E122,A00370,2
E122,A02006,2
E122,A02008,2
E122,A02028,2
E122,A07368,2
E122,A11163,2
E122,A02035,1
E122,A02051,1
E122,A02072,1
E122,A02519,1
E122,A06204,1
E122,A06909,1
E122,A07170,1
E122,A07242,1
E122,A07597,1
E122,A07849,1
E122,A08967,1
E122,A13332,1
E123,A03626,2
E123,A03624,1
E13,A07242,3254
E13,A02953,1060
E13,A00370,1052
E13,A02954,761
E13,A06451,732
E13,A06843,485
E13,A07012,395
E13,A07333,295
E13,A06790,247
E13,A09200,210
E13,A06470,143
E13,A05891,121
E13,A00748,115
E13,A02948,111
E13,A00883,110
E13,A07483,103
E13,A06374,100
E13,A03482,91
E13,A08123,86
E13,A06846,80
E13,A06632,79
E13,A13655,62
E13,A03889,60
E13,A06661,55
E13,A09198,54
E13,A09000,49
E13,A09957,49
E13,A00776,46
E13,A00902,43
E13,A08673,43
E13,A10573,43
E13,A09074,42
E13,A07445,41
E13,A06372,40
E13,A08752,40
E13,A02664,39
E13,A06847,39
E13,A08627,39
E13,A00365,38
E13,A03450,36
E13,A05990,36
E13,A04752,35
E13,A07008,35
E13,A00804,32
E13,A03157,32
E13,A07412,32
E13,A08171,31
E13,A08086,30
E13,A00272,29
E13,A12107,29
E13,A12833,29
E13,A00297,28
E13,A07555,28
E13,A09073,28
E13,A06516,27
E13,A08831,26
E13,A02896,25
E13,A06665,25
E13,A12478,25
E13,A08091,24
E13,A02008,22
E13,A02648,22
E13,A03214,22
E13,A07547,22
E13,A04951,21
E13,A00586,20
E13,A07658,20
E13,A00568,19
E13,A06785,19
E13,A00327,18
E13,A00356,18
E13,A00803,18
E13,A02434,18
E13,A02891,18
E13,A05575,18
E13,A02382,17
E13,A06038,17
E13,A10471,17
E13,A02038,16
E13,A06324,16
E13,A08044,16
E13,A09920,16
E13,A00570,15
E13,A02844,15
E13,A02993,15
E13,A03215,15
E13,A03312,15
E13,A06749,15
E13,A13130,15
E13,A13197,15
E13,A00320,14
E13,A02630,14
E13,A03481,14
E13,A03781,14
E13,A04676,14
E13,A04776,14
E13,A09525,14
E13,A09538,14
E13,A12600,14
E13,A07027,13
E13,A07368,13
E13,A08468,13
E13,A08892,13
E13,A09474,13
E13,A02956,12
E13,A03217,12
E13,A03290,12
E13,A04690,12
E13,A06504,12
E13,A06581,12
E13,A06695,12
E13,A06814,12
E13,A07313,12
E13,A08288,12
E13,A13307,12
E13,A02282,11
E13,A02832,11
E13,A04638,11
E13,A04813,11
E13,A07870,11
E13,A08027,11
E13,A09123,11
E13,A09483,11
E13,A13128,11
E13,A00294,10
E13,A00431,10
E13,A04787,10
E13,A06552,10
E13,A07140,10
E13,A07622,10
E13,A07756,10
E13,A09102,10
E13,A13694,10
E13,A00878,9
E13,A06389,9
E13,A08412,9
E13,A10173,9
E13,A11290,9
E13,A13679,9
E13,A02036,8
E13,A04665,8
E13,A04814,8
E13,A06657,8
E13,A07022,8
E13,A07220,8
E13,A07268,8
E13,A09206,8
E13,A02573,7
E13,A02613,7
E13,A02875,7
E13,A04023,7
E13,A05455,7
E13,A05983,7
E13,A06358,7
E13,A06731,7
E13,A06751,7
E13,A07470,7
E13,A08037,7
E13,A08192,7
E13,A08203,7
E13,A08462,7
E13,A08519,7
E13,A09238,7
E13,A00306,6
E13,A00319,6
E13,A02717,6
E13,A03325,6
E13,A03625,6
E13,A03708,6
E13,A03832,6
E13,A04635,6
E13,A05928,6
E13,A07270,6
E13,A07272,6
E13,A07724,6
E13,A07793,6
E13,A07837,6
E13,A08120,6
E13,A08317,6
E13,A08415,6
E13,A08711,6
E13,A08923,6
E13,A08973,6
E13,A09078,6
E13,A00608,5
E13,A00616,5
E13,A01205,5
E13,A02025,5
E13,A02884,5
E13,A03281,5
E13,A03622,5
E13,A04615,5
E13,A04681,5
E13,A04696,5
E13,A04788,5
E13,A04833,5
E13,A04948,5
E13,A05430,5
E13,A06821,5
E13,A07016,5
E13,A07094,5
E13,A07181,5
E13,A07420,5
E13,A07490,5
E13,A07865,5
E13,A07866,5
E13,A08395,5
E13,A08420,5
E13,A12117,5
E13,A12807,5
E13,A13123,5
E13,A13129,5
E13,A13702,5
E13,A00589,4
E13,A00866,4
E13,A00882,4
E13,A02040,4
E13,A02460,4
E13,A02716,4
E13,A02893,4
E13,A03211,4
E13,A03310,4
E13,A03666,4
E13,A03714,4
E13,A04011,4
E13,A04021,4
E13,A04395,4
E13,A04693,4
E13,A04735,4
E13,A04770,4
E13,A04876,4
E13,A04879,4
E13,A04893,4
E13,A05392,4
E13,A06412,4
E13,A06662,4
E13,A06999,4
E13,A07219,4
E13,A07262,4
E13,A07274,4
E13,A07344,4
E13,A07446,4
E13,A07543,4
E13,A07567,4
E13,A07679,4
E13,A07864,4
E13,A07869,4
E13,A08258,4
E13,A08853,4
E13,A09173,4
E13,A09308,4
E13,A09354,4
E13,A09631,4
E13,A10133,4
E13,A13670,4
E13,A00245,3
E13,A00666,3
E13,A00741,3
E13,A02011,3
E13,A02278,3
E13,A02284,3
E13,A02694,3
E13,A03346,3
E13,A03592,3
E13,A03646,3
E13,A03723,3
E13,A03764,3
E13,A04164,3
E13,A04167,3
E13,A04617,3
E13,A04629,3
E13,A04658,3
E13,A04716,3
E13,A04799,3
E13,A04804,3
E13,A04829,3
E13,A04831,3
E13,A04836,3
E13,A04865,3
E13,A04887,3
E13,A05793,3
E13,A06204,3
E13,A06255,3
E13,A06748,3
E13,A06795,3
E13,A06868,3
E13,A06900,3
E13,A06934,3
E13,A07116,3
E13,A07241,3
E13,A07528,3
E13,A07599,3
E13,A07643,3
E13,A07808,3
E13,A08127,3
E13,A08129,3
E13,A08230,3
E13,A08549,3
E13,A08654,3
E13,A08919,3
E13,A09114,3
E13,A09454,3
E13,A09512,3
E13,A10036,3
E13,A10039,3
E13,A11064,3
E13,A12386,3
E13,A13557,3
E13,A00590,2
E13,A00612,2
E13,A00623,2
E13,A00628,2
E13,A01214,2
E13,A01228,2
E13,A01247,2
E13,A01530,2
E13,A02035,2
E13,A02039,2
E13,A02255,2
E13,A02310,2
E13,A02392,2
E13,A02414,2
E13,A02482,2
E13,A02526,2
E13,A02585,2
E13,A02955,2
E13,A03145,2
E13,A03160,2
E13,A03184,2
E13,A03419,2
E13,A03737,2
E13,A03741,2
E13,A03804,2
E13,A03990,2
E13,A04015,2
E13,A04017,2
E13,A04047,2
E13,A04054,2
E13,A04090,2
E13,A04107,2
E13,A04580,2
E13,A04618,2
E13,A04640,2
E13,A04669,2
E13,A04680,2
E13,A04684,2
E13,A04704,2
E13,A04724,2
E13,A04753,2
E13,A04764,2
E13,A04816,2
E13,A04822,2
E13,A04825,2
E13,A04834,2
E13,A04848,2
E13,A04852,2
E13,A04878,2
E13,A04888,2
E13,A05061,2
E13,A05902,2
E13,A05950,2
E13,A05959,2
E13,A06179,2
E13,A06318,2
E13,A06436,2
E13,A06493,2
E13,A06503,2
E13,A06740,2
E13,A07014,2
E13,A07092,2
E13,A07252,2
E13,A07283,2
E13,A07284,2
E13,A07413,2
E13,A07460,2
E13,A07481,2
E13,A07518,2
E13,A07647,2
E13,A07710,2
E13,A07767,2
E13,A07850,2
E13,A07896,2
E13,A08000,2
E13,A08512,2
E13,A08577,2
