销方单位代号,价税合计
A01586,10000.0
A01587,49000.0
A01588,6002908.66
A01589,152500.0
A01590,4199.0
A01591,995.0
A01592,160000.0
A01593,189.0
A01594,3453.0
A01595,440.0
A01596,2190.0
A01597,996.0
A01598,6747121.5600000005
A01599,350.0
A01600,876.0
A01601,3059.0
A01602,143500.0
A01603,178250.0
A01604,5067.0
A01605,6047.0
A01606,66492.0
A01607,86.0
A01608,12217.380000000001
A01609,8000.0
A01610,3037000.0
A01611,10129.1
A01612,702.0
A01613,2560.0
A01614,360.0
A01615,468.65
A01616,2624.0
A01617,1578.0
A01618,225798.46
A01619,6722.0
A01620,577991.5
A01621,169.0
A01622,260.0
A01623,880.0
A01624,290.0
A01625,1499.0
A01626,2435.0
A01627,400.0
A01628,1740.0
A01629,2193.0
A01630,1130.18
A01631,93030.0
A01632,11115.75
A01633,19264.95
A01634,155.0
A01635,540.0
A01636,271.0
A01637,700.0
A01638,1365525.0
A01639,30.0
A01640,360.0
A01641,360.0
A01642,19357.0
A01643,300274.17
A01644,15660.0
A01645,67954.0
A01646,11730.0
A01647,33601.85
A01648,5225.2
A01649,129.0
A01650,27740.0
A01651,395.0
A01652,57373.81
A01653,702418.19
A01654,100.0
A01655,238912.0
A01656,6600.0
A01657,537729.76
A01658,10855.5
A01659,1073.0
A01660,339.0
A01661,527.0
A01662,16000.0
A01663,560910.0
A01664,336.0
A01665,82.0
A01666,726.0
A01667,31.85
A01668,560.0
A01669,1618.0
A01670,4899.0
A01671,44.1
A01672,37686.0
A01673,318.0
A01674,410000.0
A01675,498.0
A01676,2600.0
A01677,1117100.0
A01678,44881.71
A01679,4500.0
A01680,368.0
A01681,609.0
A01682,38400.0
A01683,806.87
A01684,731219.84
A01685,749.0
A01686,7100.0
A01687,52.6
A01688,698.0
A01689,8336.0
A01690,300000.0
A01691,3411.0
A01692,1096.0
A01693,1122.0
A01694,2753.0
A01695,670.0
A01696,75.0
A01697,1981.0
A01698,496.0
A01699,2404.2
A01700,1039.0
A01701,276.0
A01702,168.0
A01703,1260.0
A01704,354.0
A01705,915.0
A01706,14693.0
A01707,5021.0
A01708,14323.0
A01709,1358.0
A01710,189.0
A01711,1543.0
A01712,4317.89
A01713,384.0
A01714,1568222.98
A01715,4180.0
A01716,13500.0
A01717,370.0
A01718,320.0
A01719,490.0
A01720,757.0
A01721,531.0
A01722,132.0
A01723,403.0
A01724,1275.0
A01725,29358.0
A01726,29831.45
A01727,5730.0
A01728,773.0
A01729,100000.0
A01730,150000.0
A01731,27000.0
A01732,202300.0
A01733,436.0
A01734,1741.0
A01735,3202.0
A01736,380.0
A01737,300.0
A01738,3151.8
A01739,15920.0
A01740,450.0
A01741,1022.0
A01742,51.0
A01743,3592413.2
A01744,14994.0
A01745,148.5
A01746,32266.0
A01747,387.0
A01748,374.0
A01749,474.0
A01750,246.0
A01751,21200.0
A01752,29358.0
A01753,501.0
A01754,320.0
A01755,264.0
A01756,1107.0
A01757,508200.0
A01758,974.0
A01759,360.0
A01760,165.0
A01761,110.0
A01762,200100.0
A01763,975.0
A01764,276.0
A01765,993.0
A01766,522.0
A01767,224.0
A01768,387.0
A01769,9600.0
A01770,778.0
A01771,300.0
A01772,205.0
A01773,168.0
A01774,120.0
A01775,21494.0
A01776,386.0
A01777,600.0
A01778,498.0
A01779,1270.0
A01780,6910.0
A01781,1835.0
A01782,141.0
A01783,310.0
A01784,4008.0
A01785,231337.22
A01786,779.0
A01787,450.0
A01788,2627.0
A01789,1675.0
A01790,378.0
A01791,574.0
A01792,237.0
A01793,925.0
A01794,661.0
A01795,11245.0
A01796,868.0
A01797,208.0
A01798,999.0
A01799,460.0
A01800,4223.0
A01801,678.0
A01802,680.0
A01803,203.0
A01804,1106.0
A01805,99.0
A01806,999.0
A01807,1178.0
A01808,27642.0
A01809,1175.0
A01810,4700.0
A01811,1780.0
A01812,2300.0
A01813,2276.0
A01814,4591.0
A01815,802.0
A01816,2620.0
A01817,7800.0
A01818,355.0
A01819,158.0
A01820,2532.1
A01821,2469.0
A01822,462.0
A01823,329.0
A01824,608.0
A01825,96.0
A01826,7711.0
A01827,89760.40999999999
A01828,431.0
A01829,442.0
A01830,158.0
A01831,657.0
A01832,320.0
A01833,312.0
A01834,171.0
A01835,494.0
A01836,218.0
A01837,1095.0
A01838,2415.0
A01839,5422.0
A01840,1804.0
A01841,270.0
A01842,150.0
A01843,3265.0
A01844,2366.0
A01845,5730.0
A01846,1831.0
A01847,473.0
A01848,2692.0
A01849,1225.0
A01850,1023.0
A01851,14782.0
A01852,444980.0
A01853,426.0
A01854,20268410.0
A01855,3207.0
A01856,138.0
A01857,4900.0
A01858,272651.0
A01859,319.0
A01860,441.0
A01861,590.0
A01862,640.0
A01863,2131.0
A01864,188.0
A01865,9220.0
A01866,54570.98
A01867,3544.0
A01868,1418.0
A01869,810.0
A01870,304.0
A01871,25235.0
A01872,15636.0
A01873,13818.0
A01874,3537.0
A01875,65000.0
A01876,6460.0
A01877,6404.0
A01878,198.0
A01879,880.0
A01880,1386.0
A01881,452.0
A01882,970000.0
A01883,595.0
A01884,324.0
A01885,1256.75
A01886,1926.0
A01887,3603.0
A01888,600.0
A01889,139.0
A01890,272.0
A01891,1658.0
A01892,121.0
A01893,335.0
A01894,198.0
A01895,161.0
A01896,500.0
A01897,50975.0
A01898,1400.0
A01899,1500.0
A01900,2861.0
A01901,1080.0
A01902,450.0
A01903,69079.6
A01904,300.0
A01905,4460.0
A01906,1445.0
A01907,180.0
A01908,310.0
A01909,740.0
A01910,1020.0
A01911,1080.0
A01912,635.0
A01913,314.15
A01914,26806.0
A01915,1720.0
A01916,14570.98
A01917,213432.0
A01918,585150.0
A01919,5800.0
A01920,21724.0
A01921,549.9
A01922,200000.0
A01923,3000.0
A01924,3000.0
A01925,29735.52
A01926,14431.0
A01927,158.0
A01928,4284.5
A01929,3746.0
A01930,184.0
A01931,70.0
A01932,100.0
A01933,1422.0
A01934,1240.0
A01935,450.0
A01936,91.0
A01937,72.0
A01938,840.0
A01939,563.0
A01940,458.0
A01941,5478.0
A01942,1502.0
A01943,1000.0
A01944,360.0
A01945,298.0
A01946,248.0
A01947,460.0
A01948,203.0
A01949,1142.0
A01950,621.0
A01951,1993.0
A01952,350.0
A01953,928.0
A01954,594.0
A01955,869.0
A01956,295894.0
A01957,468.0
A01958,894.0
A01959,600.0
A01960,3100.0
A01961,343.0
A01962,268.0
A01963,443.0
A01964,12839.0
A01965,1028.0
A01966,39300.0
A01967,24000.0
A01968,10900.0
A01969,270.0
A01970,560.0
A01971,649.0
A01972,178.0
A01973,3000.0
A01974,184800.0
A01975,960.0
A01976,6501.5
A01977,1191.2
A01978,10302.21
A01979,11023346.6
A01980,522210.0
A01981,65.7
A01982,5262.0
A01983,368.0
A01984,318.0
A01985,42690.0
A01986,742.16
A01987,72.0
A01988,1157.0
A01989,1460926.4
A01990,180000.0
A01991,29600.0
A01992,18000.0
A01993,7830.0
A01994,1572270.3600000003
A01995,177.0
A01996,6406.0
A01997,5738.0
A01998,11532.0
A01999,800.0
A02000,1961.1200000000001
A02001,2395.0
A02002,375.0
A02003,8851.2
A02004,1097.0
A02005,138.0
A02006,1113.0
A02007,329.6
A02008,989416.7200000003
A02009,6736.08
A02010,770.0
A02011,4218.0
A02012,13000.0
A02013,6012.0
A02014,934.0
A02015,4963.0
A02016,14151.0
A02017,896.0
A02018,2030.0
A02019,4259.0
A02020,7279.3
A02021,897.0
A02022,236.0
A02023,1180.0
A02024,359.1
A02025,254586.86
A02026,320.0
A02027,3206.0
A02028,1353.0
A02029,1114.0
A02030,7369.139999999999
A02031,732.0
A02032,6059.0
A02033,183.0
A02034,3573.0
A02035,36530.9
A02036,1088876.0
A02037,442495.30000000005
A02038,412333.0
A02039,982.0
A02040,2235.0
A02041,61.0
A02042,4932.0
A02043,1023.0
A02044,616.0
A02045,212.0
A02046,279367.6
A02047,299992.4
A02048,3559.0
A02049,9793.0
A02050,300.0
A02051,539.0
A02052,1507.0
A02053,270.0
A02054,7377.0
A02055,158.0
A02056,258.0
A02057,4494.0
A02058,1226.0
A02059,1678.21
A02060,2708.9
A02061,990.0
A02062,1400.0
A02063,767.0
A02064,9057.0
A02065,1620.0
A02066,38.0
A02067,300.0
A02068,600.0
A02069,2108.0
A02070,10020.0
A02071,2629.0
A02072,2569.0
A02073,5725.0
A02074,218.0
A02075,752.0
A02076,278.0
A02077,80.0
A02078,11363.0
A02079,745.0
A02080,7552.0
A02081,3544.0
A02082,24304.0
A02083,4477.0
A02084,2260.0
A02085,291.0
A02086,140.0
A02087,330.0
A02088,444.0
A02089,430.0
A02090,1140.0
A02091,2036.0
A02092,156.0
A02093,54744.0
A02094,11356.0
A02095,632.0
A02096,15022.0
A02097,1802.0
A02098,10591.0
A02099,818546.4400000001
A02100,139.0
A02101,493.0
A02102,884120.7
A02103,305.0
A02104,1200.0
A02105,11817.0
A02106,1027.0
A02107,7279.0
A02108,312.0
A02109,33085.600000000006
A02110,1701.0
A02111,10566.2
A02112,2202.0
A02113,6404.75
A02114,6917.0
A02115,299.0
A02116,140.0
A02117,311.0
A02118,170.0
A02119,440.0
A02120,258.0
A02121,3840.0
A02122,17043.02
A02123,300.0
A02124,6096.1
A02125,1000.0
A02126,520.0
A02127,1747.0
A02128,3918.4
A02129,921.2
A02130,4188.38
A02131,1612.4
A02132,2523.68
A02133,304.0
A02134,152.0
A02135,80.0
A02136,72000.0
A02137,355.0
A02138,358.0
A02139,200.0
A02140,216.0
A02141,388.0
A02142,340.0
A02143,357.0
A02144,349.0
A02145,3524.0
A02146,298.0
A02147,2285.0
A02148,152750.0
A02149,241.0
A02150,2300.0
A02151,201773.84
A02152,62.0
A02153,265.0
A02154,201.0
A02155,1456.0
A02156,17643.0
A02157,400.0
A02158,6725.0
A02159,10975.0
A02160,4204.0
A02161,3155.0
A02162,440.0
A02163,19958.15
A02164,37496.5
A02165,5220.0
A02166,278.0
A02167,69.0
A02168,269.0
A02169,4800.0
A02170,14256.0
A02171,166320.0
A02172,1796105.0
A02173,1900.0
A02174,65.25
A02175,31.0
A02176,635.0
A02177,40438.0
A02178,14785.0
A02179,574.0
A02180,2915.0
A02181,2539278.0
A02182,1993.0
A02183,1084.0
A02184,715.0
A02185,2609.8
A02186,4760.0
A02187,11290.3
A02188,67640.0
A02189,1432.0
A02190,4875.0
A02191,406.0
A02192,212.0
A02193,2000.0
A02194,7000.0
A02195,4009572.4
A02196,1749405.0
A02197,874213.9600000001
A02198,1378998.39
A02199,417402.01
A02200,7340.0
A02201,2200.0
A02202,66555.0
A02203,342259.62999999995
A02204,639.0
A02205,377.0
A02206,1339.15
A02207,4960.0
A02208,83089.32
A02209,627.0
A02210,51195.68
A02211,1700.0
A02212,78774.0
A02213,985.0
A02214,131.0
A02215,2145.58
A02216,90.0
A02217,3400.0
A02218,4876.0
A02219,949.0
A02220,360.0
A02221,550.0
A02222,599706.0
A02223,1188.0
A02224,826.0
A02225,94.0
A02226,900.0
A02227,90.0
A02228,474.5
A02229,3710.0
A02230,3952.74
A02231,372.0
A02232,500.0
A02233,337.4
A02234,1383.7
A02235,298.0
A02236,264.0
A02237,66180.0
A02238,2000.0
A02239,29600.0
A02240,1300.0
A02241,890340.0
A02242,75046.0
A02243,9470.0
A02244,22142.22
A02245,338.0
A02246,191062.0
A02247,79.8
A02248,306.3
A02249,420.7
A02250,36200.0
A02251,48179.14
A02252,80000.0
A02253,1458245.0
A02254,1758.0
A02255,142697.0
A02256,10580.0
A02257,5089.0
A02258,356842.69
A02259,85943.0
A02260,30878.010000000002
A02261,915.0
A02262,2104.0
A02263,73327.0
A02264,161139.0
A02265,12520.0
A02266,155432.0
A02267,658609.0
A02268,10396.0
A02269,292900.0
A02270,10000.0
A02271,289619.35
A02272,4276.9
A02273,338797.0
A02274,1565625.0
A02275,20700.0
A02276,970.0
A02277,1708.0
A02278,691477.36
A02279,680.0
A02280,981.0
A02281,213528.0
A02282,1308545.810000001
A02283,640.0
A02284,332876.19
A02285,16800.0
A02286,4000.0
A02287,1030641.5
A02288,301000.0
A02289,5247451.75
A02290,1285.0
A02291,7000.0
A02292,360.0
A02293,216834.7
A02294,6789.0
A02295,695289.0
A02296,212625.21
A02297,72008.0
A02298,7699.0
A02299,11630.0
A02300,1631079.7999999998
A02301,72176.0
A02302,5596.0
A02303,35610.0
A02304,9036816.0
A02305,16459.0
A02306,12540.0
A02307,92856.56
A02308,1689.0
A02309,25773.8
A02310,130600.0
A02311,990.0
A02312,3250.1
A02313,4200.0
A02314,429812.5799999999
A02315,2283.0
A02316,1846.0
A02317,6300.0
A02318,1926.2
A02319,1596.51
A02320,66.04
A02321,390.0
A02322,809.19
A02323,501.5
A02324,273.0
A02325,100.0
A02326,100.0
A02327,57.0
A02328,96.0
A02329,133.5
A02330,58.0
A02331,1605.5
A02332,230.74
A02333,210.0
A02334,320.0
A02335,350.0
A02336,25.0
A02337,500.0
A02338,280.0
A02339,204.0
A02340,499.56
A02341,116.7
A02342,800.0
A02343,13142.0
A02344,8277.07
A02345,72.88
A02346,2194.0
A02347,144.0
A02348,81.0
A02349,88.0
A02350,376.0
A02351,24.49
A02352,19.0
A02353,82.0
A02354,170.0
A02355,71.5
A02356,33.0
A02357,192.0
A02358,47.0
A02359,78.0
A02360,65.09
A02361,225.02
A02362,51.12
A02363,31.0
A02364,47.0
A02365,221.0
A02366,195.0
A02367,95.0
A02368,1056.0
A02369,1117501.6
A02370,59776.0
A02371,100000.0
A02372,277.0
A02373,179.0
A02374,45155.0
A02375,11800.0
A02376,561449.0
A02377,98439.8
A02378,5270.0
A02379,1936991.48
A02380,24470.0
A02381,1796.0
A02382,8241257.83
A02383,351.0
A02384,7114.21
A02385,3527.0
A02386,225.0
A02387,1400.0
A02388,13096.73
A02389,385.0
A02390,2441.0
A02391,4163.0
A02392,21504.85
A02393,15295.91
A02394,14898.09
A02395,10487.779999999999
A02396,3697.67
A02397,3989.71
A02398,9455.189999999999
A02399,720.0
A02400,31935.0
A02401,16723.93
A02402,4122.0
A02403,3570.0
A02404,2551.0
A02405,1202.0
A02406,479.0
A02407,57900.0
A02408,4803.1
A02409,7000.0
A02410,483017.0
A02411,27000.0
A02412,422000.0
A02413,1760.4
A02414,2400.0
A02415,10316.0
A02416,109280.0
A02417,391455.92
A02418,10580.58
A02419,2876.0
A02420,985.0
A02421,114882.93999999999
A02422,21800.0
A02423,33993.0
A02424,200.0
A02425,1603.1999999999998
A02426,55906.0
A02427,1337.0
A02428,180855.0
A02429,90102.0
A02430,36000.0
A02431,4800.0
A02432,1646668.77
A02433,89.0
A02434,562713.76
A02435,4781912.68
A02436,8000.0
A02437,6005.0
A02438,92.0
A02439,1870.0
A02440,600000.0
A02441,154343.0
A02442,5250.0
A02443,7447.0
A02444,57040.0
A02445,140653.0
A02446,173888.0
A02447,68.9
A02448,17250.0
A02449,6000.0
A02450,312044.75999999995
A02451,14967.710000000001
A02452,12500.0
A02453,786.0
A02454,111523436.32
A02455,10000.0
A02456,189.0
A02457,19900.0
A02458,10976.3
A02459,314.0
A02460,36000.0
A02461,28711.6
A02462,336.29
A02463,10.0
A02464,1200.0
A02465,355.0
A02466,31825.0
A02467,118476.0
A02468,23914954.75000001
A02469,476.0
A02470,1440.0
A02471,398.0
A02472,300.0
A02473,2204.0
A02474,932.0
A02475,43179.0
A02476,22450.0
A02477,5100.0
A02478,900.0
A02479,38939.0
A02480,1022.0
A02481,8400.0
A02482,1728.0
A02483,4740.0
A02484,8500.0
A02485,1470.0
A02486,654103.0
A02487,1263035.2
A02488,350000.0
A02489,22000.0
A02490,500.0
A02491,164120.0
A02492,2038.0
A02493,29000.0
A02494,92787.5
A02495,125000.0
A02496,405.0
A02497,4192456.2399999998
A02498,302451.60000000003
A02499,1505580.2
A02500,4077436.0
A02501,36867.2
A02502,6720.0
A02503,992.0
A02504,557000.0
A02505,110.0
A02506,17140.0
A02507,255.0
A02508,2213.0
A02509,400.0
A02510,5948.0
A02511,1469.0
A02512,340420.0
A02513,1500.0
A02514,277.0
A02515,421113.69999999995
A02516,16635.0
A02517,24366.0
A02518,2048.0
A02519,237.0
A02520,214.0
A02521,1430.0
A02522,18460.0
A02523,11675.0
A02524,111.8
A02525,7525.0
A02526,2980346.3400000003
A02527,1289830.7100000002
A02528,860.0
A02529,1210.0
A02530,42266.96
A02531,701.0
A02532,10000.0
A02533,16000.0
A02534,124800.75
A02535,986375.1000000001
A02536,8580.0
A02537,50239.5
A02538,4800.0
A02539,1030.0
A02540,200075.0
A02541,25000.0
A02542,114000.0
A02543,12168.0
A02544,1448.0
A02545,2536.0
A02546,40000.0
A02547,692580.0
A02548,200000.0
A02549,5043169.32
A02550,1206.0
A02551,80504.0
A02552,144641.0
A02553,5950.0
A02554,3382.0
A02555,2626515.65
A02556,8918.0
A02557,40000.0
A02558,1961902.8099999994
A02559,341485.0
A02560,8330.0
A02561,323131.4
A02562,2433933.03
A02563,11660.0
A02564,45000.0
A02565,1080.0
A02566,1503331.7799999998
A02567,13600.0
A02568,297276.0
A02569,123305.0
A02570,1473655.0
A02571,5500.0
A02572,5228.0
A02573,12322.0
A02574,224281.0
A02575,1092.0
A02576,2400.0
A02577,4349.0
A02578,504.0
A02579,28.0
A02580,833.0
A02581,1356.0
A02582,10000.0
A02583,2304.0
A02584,3600.0
A02585,64506.0
A02586,180000.0
A02587,400.0
A02588,1518.0
A02589,196091.2
A02590,12930.0
A02591,11970.0
A02592,660.0
A02593,410.0
A02594,245000.0
A02595,17600.0
A02596,2034.0
A02597,39755.7
A02598,600.0
A02599,9646.0
A02600,790.0
A02601,2607.0
A02602,1522.0
A02603,1257.0
A02604,94423.5
A02605,1072.0
A02606,13175461.380000003
A02607,38690.97000000001
A02608,16974.0
A02609,2600520.0
A02610,13530.0
A02611,8000.0
A02612,1424401.6399999997
A02613,61200.0
A02614,1727.0
A02615,51568.0
A02616,24888.0
A02617,9097.0
A02618,218.0
A02619,21480.0
A02620,335700.0
A02621,2814.0
A02622,1580.0
A02623,140740.0
A02624,11319.0
A02625,895.5
A02626,9260.0
A02627,350833.0
A02628,110200.0
A02629,1520.0
A02630,3400733.4
A02631,571.0
A02632,21760.0
A02633,3455.0
A02634,54105.0
A02635,728.0
A02636,65222.0
A02637,1862.0
A02638,3174.0
A02639,26004.0
A02640,6500.0
A02641,136.0
A02642,285405.0
A02643,279000.0
A02644,69.0
A02645,14155.0
A02646,5533.0
A02647,14551.14
A02648,2554018.0
A02649,64680.0
A02650,863361.0
A02651,472.0
A02652,3139.0
A02653,569.0
A02654,394141.07
A02655,810174.56
A02656,3153.5999999999995
A02657,49879.280000000006
A02658,3259.17
A02659,970.0
A02660,8273.0
A02661,48790.25
A02662,800.0
A02663,5743.0
A02664,42248.349999999984
A02665,1220.5
A02666,3337687.0
A02667,246900.0
A02668,392000.0
A02669,1555519.0
A02670,9089.380000000001
A02671,131800.0
A02672,8.0
A02673,50000.0
A02674,2067303.96
A02675,409845.9
A02676,803030.97
A02677,4400.0
A02678,31970.0
A02679,110244.0
A02680,28875.0
A02681,324.0
A02682,650.0
A02683,1400.0
A02684,28284.0
A02685,5080.0
A02686,618.0
A02687,136178.55
A02688,1241.0
A02689,122475.0
A02690,860.0
A02691,534553.7
A02692,700.0
A02693,550103.5800000001
A02694,12273.0
A02695,486539.66
A02696,355000.0
A02697,4000.0
A02698,16000.0
A02699,178.0
A02700,18144.0
A02701,30840.0
A02702,68312.44
A02703,1316.34
A02704,402838.96
A02705,8948.0
A02706,2659468.2399999998
A02707,479555.23000000004
A02708,3465582.82
A02709,1160.0
A02710,1776.0
A02711,3782.0
A02712,884.0
A02713,22218.0
A02714,20000.0
A02715,7988.0
A02716,105464.0
A02717,847095.0
A02718,74500.0
A02719,74218.0
A02720,22328.86
A02721,430963.82000000007
A02722,312633.0
A02723,756326.9
A02724,431.0
A02725,6370258.540000002
A02726,182200.0
A02727,2460.0
A02728,676848.56
A02729,2790806.0
A02730,1212.32
A02731,129113.0
A02732,46390.0
A02733,127796.5
A02734,160622.0
A02735,6462.0
A02736,200.0
A02737,135.0
A02738,539.0
A02739,174.0
A02740,2380.0
A02741,810250.0
A02742,112640.0
A02743,2000.0
A02744,18000.0
A02745,39000.0
A02746,923676.1000000001
A02747,198.0
A02748,5717978.0
A02749,2936.0
A02750,1524.0
A02751,2850.0
A02752,52528.25
A02753,1132.0
A02754,2140.0
A02755,178.0
A02756,4290.0
A02757,529200.0
A02758,2000.0
A02759,1552.0
A02760,74098.0
A02761,279644.0
A02762,65610.0
A02763,429364.0
A02764,1014.0
A02765,1470846.35
A02766,2487.0
A02767,1082.0
A02768,1030.0
A02769,130104.0
A02770,446.0
A02771,189708.01000000004
A02772,1035.0
A02773,577.52
A02774,644429.0
A02775,170000.0
A02776,64041.0
A02777,19760.0
A02778,2648.0
A02779,151.0
A02780,19550.0
A02781,550720.0
A02782,57464.340000000004
A02783,3638.0
A02784,99226.01999999997
A02785,5561.629999999999
A02786,54069.01000000001
A02787,191.0
A02788,15363.76
A02789,56024.0
A02790,76500.0
A02791,128.0
A02792,827267.0
A02793,3445.76
A02794,1865.0
A02795,260.0
A02796,1900.0
A02797,54128.0
A02798,915.5
A02799,150.0
A02800,2419.9700000000003
A02801,2600.0
A02802,20000.0
A02803,734.0
A02804,765.0
A02805,2337.0
A02806,15014.0
A02807,76500.0
A02808,246.0
A02809,12000.0
A02810,13994.0
A02811,2070.0
A02812,7580.0
A02813,3896.0
A02814,268.0
A02815,192979.8
A02816,3892.0
A02817,30708.58
A02818,500010.0
A02819,52151.11
A02820,2655.0
A02821,200.0
A02822,2454.0
A02823,814.0
A02824,272630.0
A02825,1523260.0
A02826,3277000.0
A02827,11455.0
A02828,2390.0
A02829,75219.6
A02830,15.0
A02831,555.0
A02832,60639.700000000004
A02833,2772.8499999999995
A02834,67093.5
A02835,1160.0
A02836,3427.32
A02837,1784.0
A02838,11046.0
A02839,1020.0
A02840,1929.0
A02841,5390.0
A02842,109.0
A02843,5394.0
A02844,114635.15
A02845,348784.0
A02846,5341.0
A02847,47737.0
A02848,175253.5
A02849,40000.0
A02850,13699.0
A02851,1785652.04
A02852,778.0
A02853,84.0
A02854,26.0
A02855,226360.0
A02856,3496.0
A02857,20000.0
A02858,3390.0
A02859,179893.16
A02860,77426.61
A02861,599429.0
A02862,7680.0
A02863,1950.0
A02864,5385107.16
A02865,14316.0
A02866,4036508.1700000004
A02867,19560.0
A02868,13500.0
A02869,46000.0
A02870,81618.5
A02871,66000.0
A02872,25949047.62
A02873,115240.0
A02874,98766.0
A02875,2645800.0
A02876,308160.0
A02877,300.0
A02878,13152.0
A02879,2184.0
A02880,612.0
A02881,4230.0
A02882,111964.0
A02883,61030.0
A02884,273920.0
A02885,1754.0
A02886,16000.0
A02887,8375.0
A02888,653391.0
A02889,10500.0
A02890,33240.0
A02891,62512.0
A02892,982000.0
A02893,1353556.1600000006
A02894,1048.0
A02895,35063.0
A02896,1132783.32
A02897,182.8
A02898,5000.0
A02899,1460.4
A02900,77.01
A02901,2090.75
A02902,285600.0
A02903,1288.0
A02904,53659.0
A02905,750.0
A02906,5000.0
A02907,54800.0
A02908,3193.0
A02909,27595.0
A02910,116377.0
A02911,103570.34999999998
A02912,171.0
A02913,379.0
A02914,139.0
A02915,729.0
A02916,326999.2
A02917,70490.0
A02918,27376.0
A02919,5358733.0
A02920,67447.13
A02921,2104238.46
A02922,14700.0
A02923,5176.0
A02924,962.0
A02925,6573536.810000001
A02926,85000.0
A02927,15500.0
A02928,1292.0
A02929,4805.0
A02930,1521235.0
A02931,41099.0
A02932,90000.0
A02933,343305.25000000006
A02934,3367.0
A02935,238.0
A02936,342.0
A02937,318180.0
A02938,125604.92000000001
A02939,6582.41
A02940,1651970.0
A02941,48692.0
A02942,90000.0
A02943,664.0
A02944,5592.0
A02945,154830.0
A02946,2956570.94
A02947,27900.0
A02948,116531.22000000002
A02949,2992.0
A02950,7000.0
A02951,1005046.2400000003
A02952,51.5
A02953,479371.43999999994
A02954,470227.36
A02955,16342.88
A02956,38670.55
A02957,52170.0
A02958,82700.14
A02959,1305.0
A02960,26109.1
A02961,900.0
A02962,38276.6
A02963,19163.0
A02964,5845.0
A02965,351254.9
A02966,31574.400000000023
A02967,411285.0
A02968,6042.0
A02969,64000.0
A02970,1413473.07
A02971,135.0
A02972,291.45
A02973,36200.0
A02974,44870.4
A02975,2360.4
A02976,365.0
A02977,6500.0
A02978,16000.0
A02979,580663.8
A02980,42979.0
A02981,5995.39
A02982,3159513.9700000007
A02983,21055.0
A02984,60388.0
A02985,568118.0
A02986,18450.0
A02987,760.0
A02988,197370.0
A02989,892646.56
A02990,170430.0
A02991,2000.0
A02992,414.0
A02993,1077233.07
A02994,333212.0
A02995,1578469.0000000002
A02996,32191.699999999997
A02997,31900.0
A02998,250.0
A02999,52.0
A03000,86.0
A03001,31232.0
A03002,3420.0
A03003,123000.0
A03004,1898617.37
A03005,61763.29000000001
A03006,25803.5
A03007,1089675.3399999999
A03008,800.0
A03009,111204.52999999994
A03010,182160.57000000004
A03011,278.0
A03012,180530.0
A03013,720.0
A03014,1421217.0
A03015,206000.0
A03016,86371.01000000001
A03017,8000.0
A03018,37846.0
A03019,209.0
A03020,120000.0
A03021,70000.0
A03022,5652.0
A03023,164514.0
A03024,820000.0
A03025,86400.20000000001
A03026,156.0
A03027,745789.7
A03028,435452.0
A03029,1104.0
A03030,53700.0
A03031,31462.0
A03032,395988.0
A03033,100001.9
A03034,688.0
A03035,40000.0
A03036,20000.0
A03037,4671.96
A03038,45678110.35
A03039,103000.0
A03040,164100.0
A03041,698000.0
A03042,56000.0
A03043,207658.50999999998
A03044,7450.0
A03045,2000.0
A03046,422.0
A03047,191972.0
